species,p,lon,lat,Presence,bio_15,bio_19,bio_3,bio_4,CST,HII,LUCC,PC,s01,s02,s03,s04,s05,s06,s07,s08
Q.aquifolioides,0.543658137,101.5544951,29.47434944,1,95,15,45,5590,9,14,12,-0.000134852,0.014526,-0.038851999,0.020519,0.051135,0.005373,0.043000001,0.030719999,-0.009753
Q.aquifolioides,0.405340582,101.5546317,27.74473191,1,100,14,48,4755,9,14,21,3.74E-05,-0.012878,0.014571,0.045513999,0.045701001,0.006587,-0.057604998,-0.023724001,0.001174
Q.aquifolioides,0.526593268,101.5575501,29.24987963,1,97,15,46,5463,11,16,21,-0.000513801,0.008895,-0.034549002,0.023244999,0.055300001,-0.001182,0.034495998,0.025681,-0.004074
Q.aquifolioides,0.329943776,101.5660286,27.37870322,1,101,17,48,4704,9,14,23,6.61E-05,-0.012336,0.021201,0.042073,0.030440999,0.015305,-0.062112,-0.019221,-0.006013
Q.aquifolioides,0.444920391,101.5913218,30.54572767,1,91,15,43,5972,9,10,31,0.000142284,0.049809001,-0.040348999,0.009564,0.020784,0.045292001,0.051394001,0.00755,-0.025229
Q.aquifolioides,0.562148392,101.6128084,30.54634695,1,91,15,43,5962,9,10,22,-1.50E-05,0.049809001,-0.040348999,0.009564,0.020784,0.045292001,0.051394001,0.00755,-0.025229
Q.aquifolioides,0.582113266,101.6483266,31.79835751,1,87,12,46,6226,10,32,33,-0.000836474,0.0735,-0.00381,-0.010857,-0.010727,0.037331,0.009312,-0.059432998,0.009634
Q.aquifolioides,0.572179973,101.6548283,31.79904416,1,88,12,46,6220,10,28,33,-0.000140457,0.0735,-0.00381,-0.010857,-0.010727,0.037331,0.009312,-0.059432998,0.009634
Q.aquifolioides,0.32168594,101.6827309,27.5281776,1,101,17,47,4757,9,14,23,0.000130602,-0.012867,0.018544,0.044456001,0.038219001,0.011338,-0.061526999,-0.022334,-0.002408
Q.aquifolioides,0.563560963,101.7411232,30.93276483,1,85,12,40,6123,9,14,23,-0.000226064,0.062528998,-0.022638001,-0.001629,0.010071,0.049515001,0.042287,-0.022267001,-0.022015
Q.aquifolioides,0.458889693,101.7680284,30.11008341,1,93,19,42,5786,11,14,32,-1.67E-05,0.033190999,-0.034913,0.011405,0.032129999,0.029944999,0.050689999,0.019995,-0.025742
Q.aquifolioides,0.484052628,101.7751947,29.56512093,1,94,19,43,5593,9,14,33,-0.000926899,0.013912,-0.030358,0.018524,0.045947,0.007753,0.036577001,0.024851,-0.013506
Q.aquifolioides,0.61036396,101.7922473,29.94894048,1,92,19,42,5758,9,18,22,-0.000770332,0.026106,-0.034628,0.013793,0.037158001,0.022160999,0.047954001,0.024715001,-0.022315999
Q.aquifolioides,0.496230543,101.865706,30.1413603,1,92,21,42,5808,11,14,32,-0.000835402,0.033190999,-0.034913,0.011405,0.032129999,0.029944999,0.050689999,0.019995,-0.025742
Q.aquifolioides,0.503735602,101.8748876,30.11722882,1,91,20,42,5803,11,14,33,-0.000184852,0.033190999,-0.034913,0.011405,0.032129999,0.029944999,0.050689999,0.019995,-0.025742
Q.aquifolioides,0.604256749,101.8820468,30.26105421,1,87,19,41,5875,9,18,22,-0.000219404,0.040775001,-0.033863999,0.008757,0.026788,0.037308,0.051536001,0.012285,-0.027804
Q.aquifolioides,0.341190517,101.9078693,27.55024408,1,100,17,47,4721,10,18,12,-0.000136734,-0.009041,0.019002,0.042753998,0.047458999,0.012811,-0.069890998,-0.022125,-0.035177
Q.aquifolioides,0.265975416,101.9194794,26.69715856,1,100,20,47,4752,9,18,21,-0.000172006,-0.005732,0.017867999,0.025905,0.019908,0.015012,-0.049155999,-0.010251,-0.028674999
Q.aquifolioides,0.59644419,101.9483185,29.97962076,1,82,22,38,5794,9,26,22,0.000170639,0.022751,-0.025452999,0.010632,0.030928001,0.020145001,0.039861999,0.017867001,-0.021536
Q.aquifolioides,0.616890192,101.9667155,29.95663388,1,86,21,40,5706,9,22,22,-0.000865295,0.022751,-0.025452999,0.010632,0.030928001,0.020145001,0.039861999,0.017867001,-0.021536
Q.aquifolioides,0.519820213,101.9704467,30.04637122,1,85,21,39,5807,3,17,22,-0.000320132,0.029487001,-0.025712,0.008218,0.027411001,0.026907001,0.043403,0.013602,-0.024873
Q.aquifolioides,0.530085683,101.9711494,30.00221962,1,89,21,41,5760,9,14,22,7.36E-05,0.022751,-0.025452999,0.010632,0.030928001,0.020145001,0.039861999,0.017867001,-0.021536
Q.aquifolioides,0.628993571,101.9903755,30.6117659,1,82,16,37,6023,9,26,22,-0.000337058,0.045191001,-0.022686001,0.001954,0.019893,0.039143998,0.046181001,-0.002204,-0.028433001
Q.aquifolioides,0.599079132,102.0234505,31.99357164,1,85,11,46,6143,9,16,32,0.00031144,0.074383996,0.016307,-0.029834,-0.001795,0.01375,0.006088,-0.048700999,0.010472
Q.aquifolioides,0.652295113,102.0690364,31.45544711,1,85,12,43,6051,9,14,12,0.000298896,0.073980004,0.004077,-0.021403,0.00146,0.031645,0.021379,-0.047297999,-0.004335
Q.aquifolioides,0.647397637,102.0707265,31.5318496,1,85,11,43,6102,9,14,24,-0.000300508,0.073980004,0.004077,-0.021403,0.00146,0.031645,0.021379,-0.047297999,-0.004335
Q.aquifolioides,0.730217516,102.0899391,31.92335036,1,86,11,47,6011,7,20,12,0.000235821,0.074383996,0.016307,-0.029834,-0.001795,0.01375,0.006088,-0.048700999,0.010472
Q.aquifolioides,0.234631434,102.0906887,26.85184131,1,93,21,46,4890,9,18,32,-0.000654027,-0.006998,0.019975999,0.031564999,0.026405999,0.016347,-0.058432002,-0.013819,-0.032382
Q.aquifolioides,0.602478504,102.106764,31.49002673,1,86,13,44,6003,9,14,32,0.000136996,0.071581997,0.010666,-0.026892999,0.004878,0.022653,0.020438001,-0.040619999,-0.00616
Q.aquifolioides,0.56630677,102.1070248,31.95213042,1,85,18,44,6234,7,16,22,-0.000232299,0.073486,0.022426,-0.036022,0.002377,0.003834,0.005546,-0.039028,0.008842
Q.aquifolioides,0.664060712,102.1163332,31.92420868,1,86,13,46,6082,7,20,33,0.000178868,0.073486,0.022426,-0.036022,0.002377,0.003834,0.005546,-0.039028,0.008842
Q.aquifolioides,0.612282097,102.1499348,31.47804483,1,85,13,44,5978,9,14,32,0.000761515,0.071581997,0.010666,-0.026892999,0.004878,0.022653,0.020438001,-0.040619999,-0.00616
Q.aquifolioides,0.714359403,102.1556854,31.85554357,1,85,13,47,5968,9,16,21,-5.19E-05,0.073486,0.022426,-0.036022,0.002377,0.003834,0.005546,-0.039028,0.008842
Q.aquifolioides,0.556723058,102.1632883,32.1615105,1,85,14,47,6143,9,16,32,-0.000768344,0.071457997,0.027031001,-0.039016999,0.001974,-0.006158,-0.001274,-0.033808,0.015045
Q.aquifolioides,0.613229394,102.1649572,31.23008849,1,85,16,42,5993,9,14,21,0.000417912,0.062536001,-0.001716,-0.015899001,0.009407,0.034584999,0.033137999,-0.030562,-0.019665999
Q.aquifolioides,0.479212403,102.1725458,30.00078878,1,82,20,34,6052,9,22,31,0.000250777,0.017371001,-0.016520999,0.007016,0.022291999,0.015667999,0.029022001,0.011385,-0.017503001
Q.aquifolioides,0.671579778,102.1986008,31.90146101,1,85,14,46,6078,7,16,23,0.000390325,0.073486,0.022426,-0.036022,0.002377,0.003834,0.005546,-0.039028,0.008842
Q.aquifolioides,0.683621645,102.2143292,31.90056704,1,85,11,47,5956,9,12,23,0.000265762,0.073486,0.022426,-0.036022,0.002377,0.003834,0.005546,-0.039028,0.008842
Q.aquifolioides,0.443645835,102.2310295,29.79534922,1,86,20,35,6062,9,22,32,-0.000964158,0.012653,-0.015499,0.008675,0.024087001,0.010834,0.024698,0.012707,-0.014536
Q.aquifolioides,0.545540035,102.2440437,30.82478117,1,84,22,41,5935,11,10,22,-0.000882385,0.048280999,-0.011485,-0.005625,0.014704,0.035992,0.039398,-0.013713,-0.026418
Q.aquifolioides,0.400467783,102.2600758,27.8357597,1,96,18,45,4767,7,25,21,-4.95E-05,-0.006824,0.013797,0.041000001,0.056829002,0.007915,-0.062435001,-0.020097001,-0.043956999
Q.aquifolioides,0.518734932,102.2625547,30.84923239,1,85,23,41,5935,11,10,21,2.92E-05,0.055907998,-0.007106,-0.010534,0.012073,0.036674999,0.037285998,-0.022531001,-0.024122
Q.aquifolioides,0.676605821,102.2699636,31.95991338,1,85,14,46,6033,9,12,21,-0.000168019,0.073486,0.022426,-0.036022,0.002377,0.003834,0.005546,-0.039028,0.008842
Q.aquifolioides,0.53002429,102.2735898,29.85601977,1,79,28,35,5785,9,22,12,-3.18E-05,0.017371001,-0.016520999,0.007016,0.022291999,0.015667999,0.029022001,0.011385,-0.017503001
Q.aquifolioides,0.692662179,102.2829792,31.86964324,1,84,13,47,5935,9,16,23,-9.82E-05,0.073486,0.022426,-0.036022,0.002377,0.003834,0.005546,-0.039028,0.008842
Q.aquifolioides,0.608239353,102.3118973,31.86086533,1,84,16,45,6058,9,16,32,-0.000175949,0.070961997,0.027550999,-0.040669002,0.005758,-0.006477,0.00381,-0.027805001,0.007749
Q.aquifolioides,0.518694401,102.331633,31.68643183,1,85,22,43,6150,9,10,21,1.46E-05,0.070176996,0.022132,-0.036196999,0.006362,0.00374,0.010959,-0.031498998,0.000508
Q.aquifolioides,0.529407144,102.3342299,31.19170659,1,84,20,42,5992,11,14,32,-0.000177569,0.057174999,0.0042,-0.019035,0.010002,0.025818,0.028767999,-0.026185,-0.018909
Q.aquifolioides,0.630049229,102.3403437,31.34254732,1,84,20,42,5987,9,14,21,-0.000221843,0.063096002,0.010032,-0.025002001,0.008572,0.02059,0.024015,-0.030479999,-0.013549
Q.aquifolioides,0.551324368,102.3509234,31.14046837,1,84,20,41,5956,11,18,32,0.000201794,0.057174999,0.0042,-0.019035,0.010002,0.025818,0.028767999,-0.026185,-0.018909
Q.aquifolioides,0.309034348,102.3512131,27.71165126,1,94,20,45,4840,9,22,21,-0.000131253,-0.005717,0.01602,0.036644999,0.049665,0.01036,-0.063763998,-0.019162999,-0.052609999
Q.aquifolioides,0.63881582,102.3888205,30.99978216,1,81,19,40,5949,9,22,22,0.000182446,0.050021999,-0.000933,-0.013312,0.011423,0.028340001,0.031668,-0.020169999,-0.022358
Q.aquifolioides,0.642765403,102.4844976,31.86702316,1,83,15,45,5950,9,16,32,-0.000162782,0.070961997,0.027550999,-0.040669002,0.005758,-0.006477,0.00381,-0.027805001,0.007749
Q.aquifolioides,0.670911133,102.4868202,31.48518616,1,82,17,43,5929,9,14,12,-0.000222191,0.067505002,0.016152,-0.030850001,0.007319,0.013028,0.017891999,-0.032379001,-0.006844
Q.aquifolioides,0.617913008,102.566254,30.99263675,1,80,20,39,5946,9,18,22,4.57E-05,0.042675,0.003606,-0.014546,0.010011,0.019871,0.024967,-0.016536999,-0.019133
Q.aquifolioides,0.562002182,102.5929902,30.97692974,1,79,20,38,5957,9,18,33,0.00028594,0.042675,0.003606,-0.014546,0.010011,0.019871,0.024967,-0.016536999,-0.019133
Q.aquifolioides,0.640323639,102.6332796,31.95820659,1,82,18,45,6043,9,12,21,-0.000136407,0.066881999,0.031349,-0.043503001,0.008263,-0.016209999,0.001294,-0.015981,0.007087
Q.aquifolioides,0.522969007,102.6443599,30.95988698,1,80,21,38,5966,9,18,31,-0.000479228,0.042675,0.003606,-0.014546,0.010011,0.019871,0.024967,-0.016536999,-0.019133
Q.aquifolioides,0.580073595,102.644577,31.85539776,1,83,23,42,6127,9,18,21,4.29E-05,0.066881999,0.031349,-0.043503001,0.008263,-0.016209999,0.001294,-0.015981,0.007087
Q.aquifolioides,0.479731917,102.674198,31.850785,1,82,22,43,6097,11,14,32,0.000321903,0.066881999,0.031349,-0.043503001,0.008263,-0.016209999,0.001294,-0.015981,0.007087
Q.aquifolioides,0.566298366,102.6872295,31.83324175,1,82,22,43,6067,11,18,32,-0.000515291,0.065288,0.026041999,-0.038711,0.00845,-0.005814,0.007994,-0.020912999,0.000193
Q.aquifolioides,0.617002785,102.7098727,31.65597979,1,81,23,43,6041,9,14,21,2.78E-05,0.059005,0.028313,-0.039243001,0.009609,-0.014001,0.004604,-0.010592,0.000376
Q.aquifolioides,0.576499581,102.7388497,30.82198872,1,79,24,36,5936,9,22,22,-0.000145743,0.025560001,0.002435,-0.008659,0.00714,0.012448,0.016609,-0.008547,-0.014057
Q.aquifolioides,0.598920643,102.7505779,31.72015467,1,81,20,43,5976,9,18,32,-7.24E-05,0.059005,0.028313,-0.039243001,0.009609,-0.014001,0.004604,-0.010592,0.000376
Q.aquifolioides,0.684408605,102.7794506,31.57916662,1,79,17,42,5936,9,18,22,9.32E-06,0.054885,0.022554001,-0.033257999,0.009369,-0.004444,0.010117,-0.014289,-0.005554
Q.aquifolioides,0.68072623,102.7808815,31.6538427,1,80,19,43,5925,9,18,21,-0.00028782,0.059005,0.028313,-0.039243001,0.009609,-0.014001,0.004604,-0.010592,0.000376
Q.aquifolioides,0.67284596,102.7867462,31.59021732,1,80,17,42,5998,9,18,22,-4.35E-05,0.054885,0.022554001,-0.033257999,0.009369,-0.004444,0.010117,-0.014289,-0.005554
Q.aquifolioides,0.209371492,102.7958047,28.01679998,1,87,26,41,5129,9,14,31,3.29E-05,-0.002966,0.01215,0.025641,0.039028998,0.007341,-0.046677999,-0.01299,-0.050971001
Q.aquifolioides,0.667151868,102.7964653,31.71781264,1,80,17,43,5961,9,14,22,-0.000146759,0.059005,0.028313,-0.039243001,0.009609,-0.014001,0.004604,-0.010592,0.000376
Q.aquifolioides,0.495917648,102.7980423,30.37642956,1,87,32,30,6424,9,14,22,-0.000105749,0.009469,-0.000404,-0.002045,0.003609,0.006304,0.008094,-0.002167,-0.006969
Q.aquifolioides,0.618124008,102.8146144,31.71865945,1,80,23,42,6041,11,14,21,-0.00042559,0.059005,0.028313,-0.039243001,0.009609,-0.014001,0.004604,-0.010592,0.000376
Q.aquifolioides,0.587279618,102.8220924,31.6621013,1,80,22,43,5972,11,18,32,-9.38E-05,0.059005,0.028313,-0.039243001,0.009609,-0.014001,0.004604,-0.010592,0.000376
Q.aquifolioides,0.238367721,102.8283051,28.00831635,1,85,26,41,5204,9,14,11,0.000103404,-0.002966,0.01215,0.025641,0.039028998,0.007341,-0.046677999,-0.01299,-0.050971001
Q.aquifolioides,0.658338368,102.8323317,31.62517504,1,79,19,43,5939,11,18,21,-0.001122061,0.054885,0.022554001,-0.033257999,0.009369,-0.004444,0.010117,-0.014289,-0.005554
Q.aquifolioides,0.563772261,102.8395687,30.36758505,1,78,29,31,6070,9,14,22,-0.000143418,0.009469,-0.000404,-0.002045,0.003609,0.006304,0.008094,-0.002167,-0.006969
Q.aquifolioides,0.672599614,102.8545705,31.55640792,1,79,17,41,5987,9,22,21,0.00027212,0.054885,0.022554001,-0.033257999,0.009369,-0.004444,0.010117,-0.014289,-0.005554
Q.aquifolioides,0.285508752,102.8566372,28.01403194,1,84,27,41,5205,9,18,22,-0.000365679,-0.002966,0.01215,0.025641,0.039028998,0.007341,-0.046677999,-0.01299,-0.050971001
Q.aquifolioides,0.644398153,102.8594108,31.61399935,1,80,22,43,5964,11,18,21,1.75E-05,0.054885,0.022554001,-0.033257999,0.009369,-0.004444,0.010117,-0.014289,-0.005554
Q.aquifolioides,0.349867702,102.8762072,31.1624358,1,82,30,40,5928,11,10,32,-0.000417986,0.042096,0.011074,-0.020200999,0.008699,0.009107,0.017185001,-0.0147,-0.013659
Q.aquifolioides,0.476547986,102.9314355,32.058639,1,79,19,44,6072,9,10,21,-0.000279158,0.055983,0.038376998,-0.047238,0.011084,-0.040509999,-0.009823,0.013598,0.011815
Q.aquifolioides,0.491348058,102.9369492,32.10603672,1,79,16,44,6076,9,10,21,-2.07E-05,0.055983,0.038376998,-0.047238,0.011084,-0.040509999,-0.009823,0.013598,0.011815
Q.aquifolioides,0.499273449,102.9818932,30.86473406,1,80,27,37,5900,9,14,22,-0.000868942,0.024186,0.006699,-0.011611,0.005753,0.00565,0.011044,-0.007399,-0.009977
Q.aquifolioides,0.514513016,102.9935116,32.08917099,1,78,19,45,6019,9,10,21,-0.000265961,0.055983,0.038376998,-0.047238,0.011084,-0.040509999,-0.009823,0.013598,0.011815
Q.aquifolioides,0.412113607,103.1679726,31.43335026,1,78,21,38,6131,9,14,23,0.000393061,0.031112,0.015881,-0.021102,0.006808,-0.006656,0.005234,-0.002979,-0.00537
Q.aquifolioides,0.460247844,103.1773627,31.01564247,1,78,24,35,6054,9,10,22,0.000135147,0.01367,0.005261,-0.007625,0.003212,0.00108,0.004947,-0.003184,-0.004992
Q.aquifolioides,0.179747909,103.177514,27.76342265,1,89,32,40,5130,9,18,21,-8.27E-05,-0.001138,0.006946,0.011637,0.017966,0.004043,-0.023108,-0.005984,-0.028258
Q.aquifolioides,0.407022864,103.1893444,31.05065452,1,81,24,34,6247,9,10,22,6.05E-05,0.022937,0.01019,-0.014123,0.005161,-0.001289,0.006201,-0.004113,-0.006278
Q.aquifolioides,0.310975552,103.3192062,31.10927833,1,82,27,33,6368,9,14,32,-6.56E-05,0.012966,0.006794,-0.008703,0.003014,-0.002364,0.002634,-0.001091,-0.003207
Q.aquifolioides,0.406004131,103.3660328,31.32487203,1,79,24,36,6158,9,14,22,-5.20E-05,0.021512,0.012786,-0.015908999,0.005008,-0.007778,0.00207,0.000725,-0.003123
Q.aquifolioides,0.304333746,103.4555138,31.85758554,1,75,26,42,5980,9,14,31,0.000112316,0.038353,0.029328,-0.034639999,0.009409,-0.032664999,-0.007214,0.016938999,0.00517
Q.aquifolioides,0.319278657,103.528804,31.43691139,1,85,24,33,6504,9,18,32,-1.57E-05,0.019854,0.014526,-0.016897,0.00499,-0.01323,-0.001321,0.006013,-0.000633
Q.aquifolioides,0.398389786,103.5447371,31.81307243,1,76,23,41,5992,9,18,22,0.000230136,0.02538,0.019764001,-0.022824001,0.006534,-0.020738,-0.003829,0.011148,0.001339
Q.aquifolioides,0.328690827,103.5554069,31.55454872,1,77,24,39,6015,9,18,32,-0.000162297,0.019854,0.014526,-0.016897,0.00499,-0.01323,-0.001321,0.006013,-0.000633
Q.aquifolioides,0.353526711,103.5648537,31.48284392,1,83,24,34,6406,9,22,12,5.46E-05,0.019854,0.014526,-0.016897,0.00499,-0.01323,-0.001321,0.006013,-0.000633
Q.aquifolioides,0.238567889,103.6005592,32.65700859,1,72,21,45,6159,9,12,12,-1.55E-05,0.034276001,0.036738001,-0.039485998,0.011055,-0.058694001,-0.02152,0.050882999,0.015048
Q.aquifolioides,0.161561444,99.12233333,26.76233333,1,80,63,47,4522,9,18,31,-6.99E-05,-0.011401,0.018428,-4.10E-05,-0.054682001,0.02259,0.019037999,0.026585,-0.006426
Q.aquifolioides,0.369364917,99.62616667,26.90016667,1,94,30,46,4633,9,14,21,0.000136885,-0.017991001,0.022748999,0.002038,-0.071230002,0.025047,0.022915,0.022226,0.012803
Q.aquifolioides,0.457407504,98.43733333,29.741,1,94,10,45,5794,9,10,21,-0.000259988,-0.044638999,-0.018843999,-0.062999003,0.011532,0.028143,-0.034635,-0.011826,-0.030157
Q.aquifolioides,0.55486536,99.2205,30.19316667,1,104,3,47,5968,9,5,22,-8.00E-05,-0.031445999,-0.052552,-0.031941999,-0.007119,-0.010519,-0.045519002,0.030128,-0.013446
Q.aquifolioides,0.195304841,100.1561667,26.07616667,1,89,40,48,4317,9,18,31,-6.88E-05,-0.010165,0.028782999,0.010956,-0.060755,0.043497998,0.009778,0.063463002,-0.022832001
Q.aquifolioides,0.052108191,99.3734823,31.10666059,0,99,10,44,6315,11,4,22,-1.05E-05,-0.008292,-0.035822999,0.032120001,-0.032997999,-0.019524001,-0.054375999,0.020871,0.027904
Q.aquifolioides,0.034609407,99.85385316,31.86959091,0,96,15,43,6768,11,12,33,0.000165135,0.014162,-0.018487999,0.049481001,-0.046716001,-0.017532,-0.042378001,-0.027331,0.021221999
Q.aquifolioides,0.543163717,102.2015176,29.94679307,0,80,22,34,5977,9,22,21,0.000115021,0.017371001,-0.016520999,0.007016,0.022291999,0.015667999,0.029022001,0.011385,-0.017503001
Q.aquifolioides,0.017870814,99.42071714,32.13186425,0,96,13,43,6816,11,18,32,4.29E-06,0.000568,-0.002821,0.053231999,-0.037973002,-0.036437999,-0.024484999,-0.025132,0.001743
Q.aquifolioides,0.469778121,101.2680612,28.47827267,0,97,10,49,4962,9,22,22,0.000373519,-0.011573,-0.019081,0.032435,0.053406,-0.020708,0.001664,-0.009085,0.040203001
Q.aquifolioides,0.02017832,100.3537677,32.2204958,0,94,15,43,7164,11,10,32,-5.91E-05,0.032297,-0.016974,0.030936001,-0.039468002,0.009065,-0.031920001,-0.044272002,0.025008
Q.aquifolioides,0.284480035,101.6466269,27.50391516,0,101,17,48,4709,9,14,31,8.58E-05,-0.012867,0.018544,0.044456001,0.038219001,0.011338,-0.061526999,-0.022334,-0.002408
Q.aquifolioides,0.093262263,97.09737342,31.14294544,0,96,10,45,6524,7,16,31,0.00013335,-0.025532,0.027863,-0.002388,0.032986999,0.029317001,0.037478998,0.001595,0.044569001
Q.aquifolioides,0.167553544,102.9669813,28.19150532,0,85,29,39,5295,9,14,22,0.000210225,-0.00181,0.009594,0.019223999,0.03101,0.005374,-0.035025001,-0.009199,-0.043319002
Q.aquifolioides,0.006552532,97.9858465,33.43765965,0,96,11,40,7401,11,11,32,-4.14E-05,-0.003858,0.013042,0.014735,-9.30E-05,-0.018855,0.021949001,-0.008115,-0.035627998
Q.aquifolioides,0.264338672,98.40434127,29.08670977,0,89,18,44,5546,11,3,21,0.000113674,-0.037866998,-0.018735001,-0.065899998,-0.0028,0.011607,-0.018986,-0.039721001,-0.060761001
Q.aquifolioides,0.138469085,97.68681178,29.48905721,0,92,18,45,5579,9,7,31,-0.000922214,-0.032742001,0.005255,-0.049329001,0.024232,0.052191,-0.014727,-0.015047,-0.00172
Q.aquifolioides,0.022562871,99.26543898,32.1673762,0,96,13,43,6834,11,14,22,-4.17E-05,-0.005262,0.003162,0.055089999,-0.033103999,-0.043405998,-0.014403,-0.023012999,-0.006063
Q.aquifolioides,0.042155139,100.4972161,31.88923792,0,95,15,42,6798,11,14,32,-0.00018714,0.036311999,-0.023965999,0.034396,-0.043127999,0.012843,-0.035124999,-0.043164998,0.028611001
Q.aquifolioides,0.421188533,101.0032052,28.90539918,0,105,11,46,5624,9,18,21,-0.000123244,-0.007288,-0.040886,0.020863,0.050827,-0.027907001,0.03028,0.010306,0.037048999
Q.aquifolioides,0.358331859,101.5559988,28.93589975,0,98,14,46,5341,9,16,22,-6.47E-05,-0.000405,-0.023228001,0.030270999,0.061597001,-0.009127,0.011522,0.009955,0.004786
Q.aquifolioides,0.056020103,97.47356605,31.35282558,0,98,10,44,6476,9,8,46,-7.78E-05,-0.032887999,0.034324002,0.008984,0.034655999,0.016450999,0.050455,0.000441,0.040945999
Q.aquifolioides,0.188903317,100.278712,29.40030894,0,109,10,45,5919,11,8,32,-9.96E-05,-0.015799001,-0.067621998,-0.01491,0.014388,-0.042353999,0.028604001,0.018771,0.013186
Q.aquifolioides,0.16251725,99.48720717,29.69999841,0,102,10,45,5924,11,5,33,0.000186682,-0.030928001,-0.061342999,-0.043014999,-0.006506,-0.024708999,-0.023892,0.016339,-0.029170999
Q.aquifolioides,0.018109245,99.8639171,31.21767909,0,97,12,44,6407,11,4,32,5.62E-05,0.009242,-0.049139,0.034981001,-0.039085001,-0.007908,-0.052661002,0.017453,0.028633
Q.aquifolioides,0.111354686,99.82195891,30.29883675,0,103,9,45,6080,9,7,22,0.00034089,-0.006523,-0.071610004,-0.002577,-0.013269,-0.014125,-0.032131001,0.049915001,0.002569
Q.aquifolioides,0.062927134,99.56996169,32.07565221,0,96,14,42,6805,9,14,21,-0.000725125,0.006736,-0.008022,0.050503001,-0.041393999,-0.028101999,-0.031737,-0.02792,0.00898
Q.aquifolioides,0.096574388,103.0065931,28.25409974,0,84,30,39,5315,9,18,32,0.000259993,-0.001489,0.008342,0.017521,0.029103,0.004469,-0.030622,-0.007805,-0.039425001
